order_item_id,order_id,product_id,quantity,unit_price
2226,742,217,4,408.7
2227,743,227,3,127.2
2228,743,293,3,172.08
2229,743,46,2,298.6
2230,743,41,2,111.52
2231,744,161,3,172.6
2232,745,172,2,116.94
2233,745,229,4,127.79
2234,745,5,1,288.39
2235,746,214,1,309.86
2236,746,64,3,258.82
2237,746,81,4,428.06
2238,746,114,4,375.54
2239,747,179,1,28.96
2240,747,60,4,329.58
2241,748,287,4,67.32
2242,748,18,4,202.89
2243,749,299,3,319.72
2244,749,11,3,337.55
2245,750,214,2,309.86
2246,750,168,1,243.76
2247,751,14,2,153.13
2248,751,271,3,197.61
2249,752,105,2,146.3
2250,752,138,4,234.17
2251,752,292,3,488.18
2252,752,237,3,269.08
2253,753,231,4,31.84
2254,753,50,2,104.35
2255,753,155,2,154.38
2256,753,214,1,309.86
2257,754,252,1,430.51
2258,754,113,2,65.48
2259,754,288,3,157.92
2260,754,27,4,228.07
2261,755,117,2,451.52
2262,755,90,3,310.39
2263,756,131,4,235.44
2264,756,254,4,228.59
2265,756,169,1,320.54
2266,756,99,1,122.42
2267,756,182,2,171.68
2268,757,230,4,499.62
2269,757,192,2,53.7
2270,757,6,4,209.7
2271,757,254,3,228.59
2272,757,60,1,329.58
2273,758,253,4,411.34
2274,758,268,2,112.28
2275,758,81,4,428.06
2276,758,161,3,172.6
2277,759,144,3,266.2
2278,759,207,1,286.96
2279,759,4,3,388.11
2280,760,239,3,430.22
2281,760,56,1,469.55
2282,761,215,4,67.79
2283,761,84,2,91.65
2284,762,18,2,202.89
2285,762,156,2,466.38
2286,762,292,1,488.18
2287,763,17,2,270.98
2288,763,164,1,317.64
2289,763,140,4,13.9
2290,763,166,1,215.51
2291,764,283,3,430.36
2292,765,225,3,258.06
2293,765,203,4,408.97
2294,765,228,3,119.79
2295,765,127,2,122.14
2296,766,4,3,388.11
2297,767,254,3,228.59
2298,767,87,4,412.36
2299,767,221,2,434.95
2300,768,106,3,310.25
2301,768,124,3,393.84
2302,768,126,3,475.16
2303,768,282,4,10.01
2304,769,167,1,233.32
2305,770,299,4,319.72
2306,770,142,4,420.34
2307,770,75,2,47.98
2308,770,204,4,82.41
2309,771,70,1,256.04
2310,771,14,2,153.13
2311,772,202,3,128.55
2312,772,50,3,104.35
2313,772,163,1,188.8
2314,773,196,4,46.7
2315,773,155,3,154.38
2316,773,59,1,114.22
2317,774,227,1,127.2
2318,774,68,3,165.18
2319,775,133,3,457.25
2320,775,177,3,170.45
2321,776,111,2,480.21
2322,776,223,2,410.85
2323,777,270,1,443.42
2324,777,169,4,320.54
2325,778,120,4,400.58
2326,778,154,1,214.36
2327,778,7,3,169.97
2328,779,290,3,59.43
2329,779,199,3,237.93
2330,779,41,2,111.52
2331,779,228,1,119.79
2332,780,263,4,298.41
2333,780,43,1,380.87
2334,781,149,2,43.18
2335,781,224,1,477.89
2336,781,62,1,494.19
2337,781,295,3,48.55
2338,782,211,3,381.57
2339,782,88,2,47.15
2340,783,31,4,293.94
2341,783,287,3,67.32
2342,783,159,2,443.16
2343,783,117,1,451.52
2344,783,98,3,188.55
2345,784,296,4,404.88
2346,785,282,3,10.01
2347,785,216,4,466.65
2348,786,218,3,34.5
2349,786,100,2,38.1
2350,786,224,3,477.89
2351,786,112,4,311.07
2352,787,60,3,329.58
2353,788,224,1,477.89
2354,788,142,4,420.34
2355,788,174,3,6.05
2356,788,107,4,230.58
2357,788,29,1,38.34
2358,789,2,2,313.93
2359,790,274,1,474.52
2360,790,50,4,104.35
2361,790,133,3,457.25
2362,790,167,4,233.32
2363,791,2,2,313.93
2364,791,208,1,294.38
2365,791,46,4,298.6
2366,791,60,2,329.58
2367,791,203,3,408.97
2368,792,42,1,248.61
2369,792,146,2,204.96
2370,792,128,1,468.1
2371,793,113,2,65.48
2372,793,200,4,258.95
2373,793,121,2,173.91
2374,794,88,4,47.15
2375,794,17,1,270.98
2376,795,95,4,443.58
2377,795,64,1,258.82
2378,795,273,2,142.34
2379,795,37,3,21.32
2380,796,106,1,310.25
2381,796,128,3,468.1
2382,796,172,4,116.94
2383,797,96,1,308.98
2384,798,94,1,112.67
2385,798,19,1,445.96
2386,798,98,1,188.55
2387,798,174,3,6.05
2388,799,289,3,38.41
2389,800,34,4,160.9
2390,800,177,4,170.45
2391,800,143,4,277.99
2392,800,273,1,142.34
2393,800,184,1,41.14
2394,801,232,3,150.58
2395,801,175,4,254.87
2396,801,248,4,498.98
2397,801,209,3,220.27
2398,801,224,4,477.89
2399,802,138,1,234.17
2400,802,32,2,379.2
2401,802,151,2,186.9
2402,803,280,4,254.0
2403,803,158,2,125.25
2404,803,13,2,145.43
2405,803,70,4,256.04
2406,803,87,1,412.36
2407,804,80,1,328.91
2408,805,107,1,230.58
2409,805,296,1,404.88
2410,805,282,4,10.01
2411,805,136,2,461.89
2412,805,125,4,16.23
2413,806,24,1,12.45
2414,806,63,4,51.26
2415,806,22,4,7.76
2416,806,176,4,409.65
2417,806,238,1,441.1
2418,807,118,1,127.24
2419,807,145,2,354.38
2420,807,165,1,136.21
2421,807,2,3,313.93
2422,808,41,3,111.52
2423,809,171,2,454.2
2424,810,280,4,254.0
2425,810,191,2,465.78
2426,810,93,1,310.56
2427,810,140,4,13.9
2428,811,77,4,277.6
2429,812,296,4,404.88
2430,813,1,4,240.09
2431,813,30,2,219.39
2432,814,6,2,209.7
2433,814,16,2,223.26
2434,814,238,4,441.1
2435,814,22,3,7.76
2436,815,167,3,233.32
2437,815,96,3,308.98
2438,815,274,3,474.52
2439,815,88,3,47.15
2440,816,129,4,206.29
2441,816,217,3,408.7
2442,816,47,1,348.76
2443,816,201,4,208.2
2444,816,227,2,127.2
2445,817,282,3,10.01
2446,817,267,3,185.94
2447,817,96,1,308.98
2448,817,178,3,386.42
2449,817,37,4,21.32
2450,818,120,4,400.58
2451,818,169,4,320.54
2452,819,116,2,198.65
2453,820,80,4,328.91
2454,820,53,3,489.16
2455,821,247,4,160.17
2456,822,294,1,67.28
2457,822,60,4,329.58
2458,822,161,3,172.6
2459,822,211,4,381.57
2460,823,220,2,38.27
2461,823,156,3,466.38
2462,823,15,4,301.89
2463,824,172,2,116.94
2464,825,188,3,297.53
2465,825,62,3,494.19
2466,825,283,1,430.36
2467,825,133,1,457.25
2468,826,272,3,496.62
2469,826,48,3,340.83
2470,826,121,3,173.91
2471,827,194,2,482.79
2472,827,132,2,292.02
2473,827,10,2,424.11
2474,828,224,3,477.89
2475,828,221,3,434.95
2476,829,255,4,328.32
2477,829,12,1,188.73
2478,829,108,3,276.99
2479,830,228,3,119.79
2480,830,107,2,230.58
2481,831,283,2,430.36
2482,831,2,1,313.93
2483,831,33,3,230.94
2484,832,107,4,230.58
2485,832,178,4,386.42
2486,833,283,4,430.36
2487,833,233,3,260.61
2488,833,82,1,300.72
2489,833,184,2,41.14
2490,834,68,1,165.18
2491,834,184,2,41.14
2492,834,74,4,281.62
2493,834,221,3,434.95
2494,835,223,1,410.85
2495,835,170,3,319.91
2496,835,14,2,153.13
2497,835,25,1,348.84
2498,835,73,4,104.17
2499,836,250,3,125.82
2500,836,80,1,328.91
2501,836,249,3,295.5
2502,837,45,4,330.66
2503,837,141,1,327.95
2504,837,189,4,260.69
2505,838,95,1,443.58
2506,839,270,3,443.42
2507,839,44,4,280.03
2508,840,95,4,443.58
2509,841,240,3,10.58
2510,841,35,2,427.4
2511,841,205,3,257.71
2512,842,151,1,186.9
2513,842,254,3,228.59
2514,842,173,3,339.97
2515,843,277,3,178.93
2516,843,121,2,173.91
2517,843,141,2,327.95
2518,843,289,1,38.41
2519,844,213,1,375.44
2520,844,115,4,148.87
2521,844,18,4,202.89
2522,845,269,4,213.28
2523,846,94,2,112.67
2524,846,255,1,328.32
2525,846,209,2,220.27
2526,846,61,3,172.36
2527,846,254,3,228.59
2528,847,49,2,195.92
2529,847,151,1,186.9
2530,847,38,2,223.97
2531,848,10,1,424.11
2532,848,158,2,125.25
2533,848,290,1,59.43
2534,849,206,1,343.28
2535,849,103,4,140.03
2536,849,94,3,112.67
2537,849,220,4,38.27
2538,850,131,3,235.44
2539,850,66,3,419.38
2540,850,219,4,39.13
2541,850,246,1,247.81
2542,851,294,3,67.28
2543,851,283,1,430.36
2544,851,145,1,354.38
2545,851,33,2,230.94
2546,851,185,4,68.68
2547,852,204,3,82.41
2548,852,50,4,104.35
2549,852,215,1,67.79
2550,852,252,2,430.51
2551,852,133,4,457.25
2552,853,66,1,419.38
2553,853,137,1,139.2
2554,853,38,2,223.97
2555,854,89,1,164.26
2556,854,203,4,408.97
2557,854,221,1,434.95
2558,855,250,1,125.82
2559,855,128,4,468.1
2560,855,11,1,337.55
2561,855,189,3,260.69
2562,856,122,2,216.57
2563,857,4,2,388.11
2564,858,249,1,295.5
2565,859,225,3,258.06
2566,860,267,1,185.94
2567,860,265,4,469.13
2568,860,173,2,339.97
2569,860,256,3,265.57
2570,860,231,1,31.84
2571,861,231,3,31.84
2572,861,56,1,469.55
2573,862,43,3,380.87
2574,863,101,4,68.3
2575,863,160,2,310.96
2576,863,288,4,157.92
2577,864,9,2,466.16
2578,864,194,4,482.79
2579,864,258,4,352.75
2580,864,169,4,320.54
2581,864,2,2,313.93
2582,865,137,2,139.2
2583,865,212,1,462.33
2584,866,200,4,258.95
2585,866,64,1,258.82
2586,866,9,3,466.16
2587,867,16,4,223.26
2588,868,202,4,128.55
2589,868,146,2,204.96
2590,868,245,1,264.26
2591,868,34,1,160.9
2592,868,31,4,293.94
2593,869,172,3,116.94
2594,869,156,1,466.38
2595,869,80,4,328.91
2596,870,7,2,169.97
2597,870,86,1,283.31
2598,870,121,2,173.91
2599,870,175,4,254.87
2600,871,43,4,380.87
2601,871,167,2,233.32
2602,871,169,2,320.54
2603,871,138,3,234.17
2604,871,164,4,317.64
2605,872,120,4,400.58
2606,872,160,2,310.96
2607,872,96,4,308.98
2608,872,54,1,277.74
2609,872,253,4,411.34
2610,873,130,2,281.38
2611,873,206,1,343.28
2612,873,253,3,411.34
2613,874,138,2,234.17
2614,874,158,1,125.25
2615,875,187,3,442.69
2616,876,237,3,269.08
2617,876,185,3,68.68
2618,876,249,1,295.5
2619,876,67,3,85.85
2620,876,195,1,105.48
2621,877,63,3,51.26
2622,877,178,3,386.42
2623,877,288,3,157.92
2624,877,269,2,213.28
2625,877,267,4,185.94
2626,878,181,1,223.62
2627,878,67,3,85.85
2628,879,274,4,474.52
2629,880,47,2,348.76
2630,880,273,4,142.34
2631,880,222,1,337.53
2632,880,99,4,122.42
2633,880,86,4,283.31
2634,881,64,1,258.82
2635,881,183,3,380.74
2636,881,272,4,496.62
2637,881,59,3,114.22
2638,882,93,4,310.56
2639,882,284,1,434.92
2640,882,285,1,288.66
2641,883,170,3,319.91
2642,883,13,1,145.43
2643,883,177,3,170.45
2644,884,19,1,445.96
2645,884,228,2,119.79
2646,884,271,2,197.61
2647,884,273,3,142.34
2648,885,175,3,254.87
2649,885,151,1,186.9
2650,885,162,1,496.16
2651,886,107,2,230.58
2652,886,3,2,267.35
2653,886,6,3,209.7
2654,886,35,4,427.4
2655,887,164,4,317.64
2656,887,49,4,195.92
2657,888,264,4,251.73
2658,888,279,2,412.61
2659,888,287,4,67.32
2660,888,189,4,260.69
2661,888,270,3,443.42
2662,889,167,1,233.32
2663,889,176,1,409.65
2664,890,153,2,153.89
2665,890,129,1,206.29
2666,891,261,1,58.92
2667,891,297,2,242.14
2668,891,114,3,375.54
2669,892,48,3,340.83
2670,892,299,4,319.72
2671,892,51,2,87.61
2672,892,176,1,409.65
2673,892,138,3,234.17
2674,893,160,1,310.96
2675,893,146,2,204.96
2676,893,7,1,169.97
2677,894,20,3,266.77
2678,894,102,1,123.88
2679,894,262,2,306.06
2680,894,35,4,427.4
2681,895,127,1,122.14
2682,895,149,3,43.18
2683,895,108,4,276.99
2684,896,254,4,228.59
2685,896,103,1,140.03
2686,896,155,2,154.38
2687,896,282,3,10.01
2688,896,47,1,348.76
2689,897,276,3,210.77
2690,897,63,4,51.26
2691,898,286,2,51.14
2692,899,245,3,264.26
2693,899,233,1,260.61
2694,899,178,2,386.42
2695,899,172,1,116.94
2696,900,224,2,477.89
2697,900,218,1,34.5
2698,900,132,4,292.02
2699,901,183,2,380.74
2700,901,29,3,38.34
2701,901,234,2,220.09
2702,901,80,3,328.91
2703,902,90,3,310.39
2704,902,159,4,443.16
2705,902,171,1,454.2
2706,903,259,4,281.8
2707,903,240,4,10.58
2708,904,6,1,209.7
2709,904,300,4,469.13
2710,905,255,3,328.32
2711,905,204,3,82.41
2712,905,243,3,122.96
2713,905,209,3,220.27
2714,905,231,3,31.84
2715,906,253,1,411.34
2716,906,291,2,337.77
2717,906,120,3,400.58
2718,907,68,2,165.18
2719,907,230,4,499.62
2720,907,131,3,235.44
2721,907,90,4,310.39
2722,908,186,1,56.19
2723,908,216,1,466.65
2724,908,9,4,466.16
2725,908,129,2,206.29
2726,908,261,2,58.92
2727,909,205,2,257.71
2728,910,52,3,55.35
2729,910,27,3,228.07
2730,910,256,4,265.57
2731,910,260,2,307.22
2732,910,73,3,104.17
2733,911,284,2,434.92
2734,911,150,3,17.75
2735,911,59,4,114.22
2736,912,127,3,122.14
2737,912,275,1,199.79
2738,912,73,1,104.17
2739,912,101,1,68.3
2740,913,180,1,177.93
2741,913,139,3,310.45
2742,914,40,1,144.53
2743,914,272,3,496.62
2744,914,241,2,491.7
2745,915,252,4,430.51
2746,915,239,2,430.22
2747,915,281,4,187.2
2748,916,135,3,438.07
2749,916,260,1,307.22
2750,916,158,3,125.25
2751,917,85,3,360.53
2752,917,225,3,258.06
2753,917,47,2,348.76
2754,917,169,1,320.54
2755,917,187,3,442.69
2756,918,17,3,270.98
2757,918,262,4,306.06
2758,918,226,3,162.66
2759,919,66,3,419.38
2760,919,234,1,220.09
2761,919,53,2,489.16
2762,920,179,4,28.96
2763,920,29,4,38.34
2764,920,75,3,47.98
2765,921,297,4,242.14
2766,921,30,3,219.39
2767,921,6,4,209.7
2768,921,294,4,67.28
2769,922,236,1,421.51
2770,922,182,3,171.68
2771,922,17,2,270.98
2772,922,183,3,380.74
2773,923,285,2,288.66
2774,924,293,1,172.08
2775,925,248,3,498.98
2776,925,68,2,165.18
2777,926,267,2,185.94
2778,926,50,4,104.35
2779,926,156,4,466.38
2780,926,252,4,430.51
2781,927,100,4,38.1
2782,927,184,3,41.14
2783,927,263,2,298.41
2784,927,217,1,408.7
2785,927,163,1,188.8
2786,928,197,3,166.56
2787,928,152,3,400.9
2788,929,243,3,122.96
2789,929,229,4,127.79
2790,930,65,3,91.69
2791,930,249,3,295.5
2792,930,113,1,65.48
2793,931,241,3,491.7
2794,932,291,4,337.77
2795,933,293,1,172.08
2796,933,119,2,419.64
2797,934,215,3,67.79
2798,935,218,3,34.5
2799,935,288,2,157.92
2800,935,163,4,188.8
2801,935,296,2,404.88
2802,935,109,1,153.75
2803,936,58,1,186.07
2804,936,77,3,277.6
2805,936,187,1,442.69
2806,937,42,4,248.61
2807,938,192,2,53.7
2808,938,44,4,280.03
2809,938,294,1,67.28
2810,938,8,2,97.95
2811,939,87,1,412.36
2812,940,220,2,38.27
2813,940,266,4,494.04
2814,940,173,3,339.97
2815,940,207,4,286.96
2816,940,152,1,400.9
2817,941,227,2,127.2
2818,941,47,3,348.76
2819,942,183,4,380.74
2820,942,186,2,56.19
2821,943,25,4,348.84
2822,944,179,4,28.96
2823,944,155,2,154.38
2824,944,213,4,375.44
2825,945,203,2,408.97
2826,945,197,4,166.56
2827,946,286,2,51.14
2828,946,159,2,443.16
2829,946,283,1,430.36
2830,947,7,1,169.97
2831,947,57,2,192.44
2832,947,297,3,242.14
2833,948,185,2,68.68
2834,948,89,4,164.26
2835,948,178,3,386.42
2836,948,150,2,17.75
2837,949,96,2,308.98
2838,949,286,4,51.14
2839,949,243,2,122.96
2840,950,134,2,351.06
2841,950,109,1,153.75
2842,950,211,4,381.57
2843,951,267,3,185.94
2844,951,76,1,32.13
2845,951,293,3,172.08
2846,951,273,4,142.34
2847,952,220,3,38.27
2848,952,257,4,374.66
2849,953,270,2,443.42
2850,953,120,3,400.58
2851,954,181,4,223.62
2852,954,42,2,248.61
2853,954,86,4,283.31
2854,954,211,1,381.57
2855,955,257,4,374.66
2856,955,131,3,235.44
2857,955,28,2,166.38
2858,955,281,1,187.2
2859,955,96,3,308.98
2860,956,143,4,277.99
2861,957,6,3,209.7
2862,957,55,4,364.61
2863,957,131,2,235.44
2864,957,166,2,215.51
2865,957,39,1,182.23
2866,958,135,4,438.07
2867,958,116,3,198.65
2868,958,152,1,400.9
2869,958,220,2,38.27
2870,959,261,1,58.92
2871,960,283,3,430.36
2872,960,18,2,202.89
2873,960,105,4,146.3
2874,960,68,3,165.18
2875,961,203,4,408.97
2876,961,15,3,301.89
2877,961,187,2,442.69
2878,961,200,3,258.95
2879,961,156,1,466.38
2880,962,233,1,260.61
2881,963,22,4,7.76
2882,963,104,3,294.86
2883,964,260,3,307.22
2884,964,108,3,276.99
2885,964,20,2,266.77
2886,964,200,4,258.95
2887,964,277,1,178.93
2888,965,122,3,216.57
2889,965,153,1,153.89
2890,966,223,4,410.85
2891,966,174,3,6.05
2892,966,140,1,13.9
2893,966,27,4,228.07
2894,967,283,3,430.36
2895,968,209,4,220.27
2896,968,130,2,281.38
2897,968,59,3,114.22
2898,968,18,2,202.89
2899,968,51,3,87.61
2900,969,149,4,43.18
2901,969,19,4,445.96
2902,970,94,3,112.67
2903,970,11,1,337.55
2904,970,291,2,337.77
2905,970,262,3,306.06
2906,971,146,4,204.96
2907,971,32,4,379.2
2908,972,257,4,374.66
2909,973,110,2,121.76
2910,973,46,1,298.6
2911,974,213,2,375.44
2912,974,118,3,127.24
2913,975,9,3,466.16
2914,975,117,2,451.52
2915,975,276,2,210.77
2916,975,268,1,112.28
2917,975,135,3,438.07
2918,976,3,4,267.35
2919,977,79,1,74.86
2920,977,243,4,122.96
2921,977,190,3,7.24
2922,977,63,1,51.26
2923,978,76,4,32.13
2924,978,194,1,482.79
2925,978,298,3,332.33
2926,978,66,1,419.38
2927,978,80,1,328.91
2928,979,125,4,16.23
2929,979,141,1,327.95
2930,980,72,4,145.83
2931,980,55,2,364.61
2932,980,18,4,202.89
2933,981,109,3,153.75
2934,981,33,1,230.94
2935,981,175,4,254.87
2936,981,245,1,264.26
2937,982,191,4,465.78
2938,982,212,1,462.33
2939,982,225,2,258.06
2940,982,229,4,127.79
2941,982,161,1,172.6
2942,983,269,3,213.28
2943,983,238,3,441.1
2944,983,275,4,199.79
2945,983,145,2,354.38
2946,984,142,4,420.34
2947,984,223,2,410.85
2948,984,119,2,419.64
2949,985,4,4,388.11
2950,985,166,2,215.51
2951,986,70,3,256.04
2952,987,118,4,127.24
2953,988,86,2,283.31
2954,988,180,4,177.93
2955,988,184,2,41.14
2956,988,71,2,269.79
2957,988,118,4,127.24
2958,989,277,2,178.93
2959,989,295,3,48.55
2960,990,216,2,466.65
2961,990,130,2,281.38
2962,990,145,4,354.38
2963,991,246,4,247.81
2964,991,143,1,277.99
2965,991,276,2,210.77
2966,991,202,1,128.55
2967,991,207,1,286.96
2968,992,188,1,297.53
2969,992,101,2,68.3
2970,993,7,1,169.97
2971,993,270,4,443.42
2972,993,41,3,111.52
2973,994,57,1,192.44
2974,994,151,3,186.9
2975,994,199,4,237.93
2976,995,89,3,164.26
2977,995,198,2,80.32
2978,995,157,2,122.4
2979,995,187,1,442.69
2980,996,165,2,136.21
2981,996,12,4,188.73
2982,996,242,1,403.48
2983,996,236,3,421.51
2984,997,69,4,51.48
2985,997,164,2,317.64
2986,997,79,2,74.86
2987,997,150,3,17.75
2988,997,135,4,438.07
2989,998,227,3,127.2
2990,998,142,4,420.34
2991,998,250,4,125.82
2992,999,25,2,348.84
2993,999,70,3,256.04
2994,999,40,2,144.53
2995,1000,154,2,214.36
2996,1000,200,4,258.95
